step,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
187,44164.0,C1262447125,44164.0,0.0,C461319045,999955.56,1044119.56,1,0,1,0,0,0
531,4791.06,C923057067,4791.06,0.0,C247187997,0.0,0.0,1,0,0,0,0,1
355,167949.51,C209668626,34036.0,0.0,C1935297628,2333355.21,2501304.71,0,0,1,0,0,0
191,135200.37,C1208951534,135200.37,0.0,C1975333584,0.0,0.0,1,0,0,0,0,1
135,7927.06,C3592918,7927.06,0.0,C956442492,0.0,0.0,1,0,0,0,0,1
374,330766.66,C702000031,2749.0,0.0,C1054553940,0.0,330766.66,0,0,1,0,0,0
508,385050.58,C497827854,385050.58,0.0,C865907227,0.0,0.0,1,0,0,0,0,1
589,164296.85,C1886638002,164296.85,0.0,C1463059091,0.0,0.0,1,0,0,0,0,1
232,2898.09,C700411853,2898.09,0.0,C91566300,0.0,0.0,1,0,0,0,0,1
448,369505.41,C551192635,369505.41,0.0,C1704120261,0.0,0.0,1,0,0,0,0,1
187,9944.05,C176266665,0.0,0.0,M1136560422,0.0,0.0,0,0,0,0,1,0
60,742973.53,C153820103,742973.53,0.0,C1530694083,0.0,0.0,1,0,0,0,0,1
457,283415.1,C828404341,283415.1,0.0,C1030933184,0.0,0.0,1,0,0,0,0,1
551,879321.88,C25649787,879321.88,0.0,C2011342961,0.0,0.0,1,0,0,0,0,1
333,53719.3,C94564969,10116.0,0.0,C1619591816,948449.1,1002168.4,0,0,0,0,0,1
205,40419.43,C850628916,0.0,0.0,C130596423,51616.16,92035.59,0,0,1,0,0,0
261,114225.25,C1766373723,0.0,0.0,C1975253744,901775.82,1016001.07,0,0,1,0,0,0
161,59477.83,C676030476,0.0,0.0,C1200314947,2588592.69,2648070.52,0,0,1,0,0,0
142,262078.5,C2044155899,0.0,0.0,C1319019072,509128.3,870496.73,0,0,0,0,0,1
718,9039.67,C2001831292,35105.0,26065.33,M2071463784,0.0,0.0,0,0,0,0,1,0
89,766631.82,C876716683,766631.82,0.0,C1473416514,0.0,766631.82,1,0,1,0,0,0
732,311832.17,C65054182,311832.17,0.0,C833307608,0.0,0.0,1,0,0,0,0,1
255,243017.0,C1006956590,0.0,0.0,C579205694,466232.53,709249.52,0,0,1,0,0,0
465,461255.26,C470923235,461255.26,0.0,C588226024,0.0,0.0,1,0,0,0,0,1
403,16258.78,C1200336060,13811.0,0.0,M1258023317,0.0,0.0,0,0,0,0,1,0
304,21568.83,C1693176049,35676.0,14107.17,M675924976,0.0,0.0,0,0,0,0,1,0
19,12535.95,C1094186068,9170.0,0.0,M1873047102,0.0,0.0,0,0,0,0,1,0
704,391855.44,C1221041967,391855.44,0.0,C2055287072,236228.52,628083.96,1,0,1,0,0,0
637,58521.53,C1367937262,58521.53,0.0,C407576849,0.0,0.0,1,0,0,0,0,1
133,212130.67,C1465621958,212130.67,0.0,C1350854883,0.0,0.0,1,0,0,0,0,1
402,377555.32,C120061466,45367.0,0.0,C1127042549,414234.21,791789.52,0,0,0,0,0,1
130,41937.12,C184670162,420909.32,378972.2,M1043373343,0.0,0.0,0,0,0,0,1,0
307,85134.15,C853716905,21202.0,0.0,C1729003724,0.0,85134.15,0,0,1,0,0,0
42,150786.28,C865033451,134921.0,285707.28,C155950645,0.0,0.0,0,0,0,0,0,0
203,115683.32,C1306912606,50012.0,0.0,C1840398656,0.0,115683.32,0,0,1,0,0,0
18,9900.62,C1327008534,11888.0,1987.38,M1416127622,0.0,0.0,0,0,0,0,1,0
162,151.0,C790340353,151.0,0.0,C517676411,386163.34,386314.34,1,0,1,0,0,0
161,49045.8,C447750487,101719.92,52674.12,C1704059317,806203.49,855249.29,0,0,1,0,0,0
404,42658.89,C1275992676,11302.0,0.0,C1389672861,1361645.56,1404304.45,0,0,1,0,0,0
349,19247.42,C883405670,0.0,0.0,M1192153496,0.0,0.0,0,0,0,0,1,0
371,356991.26,C1356936939,30261.0,387252.26,C816203784,0.0,0.0,0,0,0,0,0,0
184,1114.94,C1406753174,2356.01,1241.07,M815913639,0.0,0.0,0,0,0,0,1,0
639,305846.12,C240039250,305846.12,0.0,C1194562767,0.0,305846.12,1,0,1,0,0,0
115,530377.28,C711344285,530377.28,0.0,C726473569,232558.45,762935.73,1,0,1,0,0,0
273,601494.61,C1113436018,601494.61,0.0,C1251576610,0.0,601494.61,1,0,1,0,0,0
95,9162.05,C352335718,0.0,0.0,M1529963473,0.0,0.0,0,0,0,0,1,0
355,5610.27,C1827500804,7067.0,1456.73,C1240453076,69418.82,75029.09,0,0,1,0,0,0
40,2413.21,C842877817,0.0,0.0,M169973673,0.0,0.0,0,0,0,0,1,0
307,11433.54,C789307852,0.0,0.0,M1451649173,0.0,0.0,0,0,0,0,1,0
460,440962.56,C719693497,440962.56,0.0,C1184164392,1196175.58,1637138.14,1,0,1,0,0,0
259,205500.49,C346695279,100215.0,0.0,C1018723045,1259061.84,1464562.33,0,0,1,0,0,0
93,306962.82,C418478056,0.0,0.0,C557392939,620536.61,927499.43,0,0,0,0,0,1
402,12593.43,C324608059,0.0,0.0,M439848602,0.0,0.0,0,0,0,0,1,0
184,2816.46,C1287966714,0.0,0.0,M936037472,0.0,0.0,0,0,0,0,1,0
307,45003.04,C1384522549,50094.0,5090.96,C1751265534,185002.23,230005.27,0,0,1,0,0,0
17,3234.33,C2015497300,0.0,0.0,M161754100,0.0,0.0,0,0,0,0,1,0
178,509717.83,C70542306,86587.0,596304.83,C4170200,286652.79,0.0,0,0,0,0,0,0
172,70072.66,C1634834967,70072.66,0.0,C1403933655,519712.34,589784.99,1,0,1,0,0,0
318,756426.12,C816867193,756426.12,0.0,C2118158219,0.0,0.0,1,0,0,0,0,1
382,6085.3,C1791407950,6085.3,0.0,C1325066757,0.0,0.0,1,0,0,0,0,1
356,176795.05,C1534042246,0.0,0.0,C622018078,393574.09,570369.14,0,0,1,0,0,0
655,253648.68,C1465089227,253648.68,0.0,C1608668742,0.0,253648.68,1,0,1,0,0,0
170,147649.37,C220889804,147649.37,0.0,C1303263986,0.0,0.0,1,0,0,0,0,1
237,2259.66,C1185796182,10603.0,8343.34,M574791861,0.0,0.0,0,0,0,0,1,0
742,303846.74,C1148860488,303846.74,0.0,C846260566,343660.89,647507.63,1,0,1,0,0,0
614,309061.5,C934745802,309061.5,0.0,C952194929,218006.55,527068.05,1,0,1,0,0,0
145,150245.05,C2046096221,150245.05,0.0,C1306048259,1833611.89,1983856.94,1,0,1,0,0,0
277,7588.17,C1413921600,11326.0,3737.83,C1007513987,3012100.35,3019688.52,0,0,1,0,0,0
35,454511.73,C1482588472,454511.73,0.0,C1751888979,140892.24,595403.98,1,0,1,0,0,0
129,617668.37,C511096622,617668.37,0.0,C1787080738,0.0,0.0,1,0,0,0,0,1
567,175203.45,C905679615,175203.45,0.0,C572787442,0.0,0.0,1,0,0,0,0,1
270,14992.14,C243815682,14992.14,0.0,C1575356440,23867.57,38859.72,1,0,1,0,0,0
211,201064.64,C1329541965,81946.69,283011.33,C1713553243,335585.71,134521.06,0,0,0,0,0,0
176,665489.33,C399364024,665489.33,0.0,C201700405,0.0,0.0,1,0,0,0,0,1
74,455074.13,C178620637,455074.13,0.0,C479353061,0.0,0.0,1,0,0,0,0,1
42,68978.51,C237130570,40896.67,109875.18,C754080894,330362.27,261383.75,0,0,0,0,0,0
241,470956.59,C1792382836,470956.59,0.0,C1834120741,0.0,470956.59,1,0,1,0,0,0
191,114743.39,C1822241630,114743.39,0.0,C1691662362,0.0,0.0,1,0,0,0,0,1
303,786480.78,C1520540866,786480.78,0.0,C433336667,1590386.44,2376867.23,1,0,1,0,0,0
509,418871.89,C1373058287,418871.89,0.0,C648225636,134286.38,553158.26,1,0,1,0,0,0
12,154547.04,C1144446261,1179.0,0.0,C1521190402,7224.0,0.0,0,0,1,0,0,0
331,733.13,C78907,211381.0,210647.87,C813092310,148615.64,149348.77,0,0,0,1,0,0
587,42006.88,C1655648298,51245.38,9238.5,M1548372039,0.0,0.0,0,0,0,0,1,0
449,166880.54,C692202599,166880.54,0.0,C1404927892,0.0,0.0,1,0,0,0,0,1
451,475693.24,C23091724,475693.24,0.0,C798547691,28808.22,504501.46,1,0,1,0,0,0
329,102833.67,C983678351,9001.0,0.0,C1372583550,1709357.84,1812191.51,0,0,1,0,0,0
324,39430.6,C408143018,6863.0,0.0,C1793103386,0.0,39430.6,0,0,1,0,0,0
69,353313.55,C1330110958,353313.55,0.0,C857281092,2808260.05,3161573.6,1,0,1,0,0,0
384,8975.55,C955327456,50200.0,41224.45,M411669909,0.0,0.0,0,0,0,0,1,0
252,467833.27,C554289728,39579.0,0.0,C185720530,423234.62,891067.89,0,0,1,0,0,0
258,306082.82,C1277663324,0.0,0.0,C1311050590,733736.47,1039819.29,0,0,0,0,0,1
274,300116.16,C502411417,21174.0,321290.16,C690987429,0.0,0.0,0,0,0,0,0,0
137,268898.52,C118197064,32092.0,0.0,C1882814222,386452.73,655351.25,0,0,0,0,0,1
351,345764.33,C1736365951,281537.97,0.0,C448914790,1535689.96,1881454.29,0,0,1,0,0,0
661,408.67,C188827688,10478.0,10069.33,M1904463077,0.0,0.0,0,0,0,0,1,0
34,40458.0,C262165422,40458.0,0.0,C847172802,0.0,0.0,1,0,0,0,0,1
77,819048.34,C48810852,819048.34,0.0,C1460010933,1104098.69,1923147.03,1,0,1,0,0,0
433,5270.57,C1852767807,5270.57,0.0,C18879780,0.0,0.0,1,0,0,0,0,1
495,255286.59,C1033789899,255286.59,0.0,C361594462,0.0,0.0,1,0,0,0,0,1
304,35071.07,C78342501,21987.0,0.0,M1257090580,0.0,0.0,0,0,0,0,1,0
276,6579.93,C1168520553,0.0,0.0,M635786518,0.0,0.0,0,0,0,0,1,0
307,64366.37,C122898216,30737.0,95103.37,C118459915,1091710.65,1027344.27,0,0,0,0,0,0
401,200817.64,C152037004,629.0,0.0,C611194039,0.0,200817.64,0,0,1,0,0,0
398,84657.04,C7555381,204465.0,289122.04,C694121695,22034.37,0.0,0,0,0,0,0,0
625,20278.62,C251649722,20278.62,0.0,C1591313088,0.0,0.0,1,0,0,0,0,1
289,37974.85,C1559945505,37974.85,0.0,C971134857,0.0,0.0,1,0,0,0,0,1
260,14626.59,C707431588,171591.51,156964.93,C189137493,258078.51,272705.09,0,0,0,0,0,1
456,30548.46,C1322381590,30548.46,0.0,C876969670,0.0,0.0,1,0,0,0,0,1
549,461442.52,C597797196,461442.52,0.0,C1745977074,0.0,0.0,1,0,0,0,0,1
253,268976.08,C833319928,0.0,0.0,C2042980741,3398152.47,3667128.55,0,0,0,0,0,1
207,357760.07,C1803092695,1790.0,0.0,C11202103,4701683.39,5059443.45,0,0,1,0,0,0
317,46779.04,C664202020,46779.04,0.0,C390829633,0.0,46779.04,1,0,1,0,0,0
656,494446.94,C890580817,494446.94,0.0,C1496820416,0.0,0.0,1,0,0,0,0,1
2,14949.84,C140702728,14949.84,0.0,C634210724,0.0,0.0,1,0,0,0,0,1
328,4760.41,C238297978,24511.93,19751.51,M1474659618,0.0,0.0,0,0,0,0,1,0
212,296699.39,C1746633930,296699.39,0.0,C1032143722,0.0,0.0,1,0,0,0,0,1
326,120214.74,C41154667,120214.74,0.0,C488579069,0.0,0.0,1,0,0,0,0,1
664,4651.43,C59743655,4651.43,0.0,C1943832045,4812422.91,4817074.35,1,0,1,0,0,0
45,357836.57,C353840221,357836.57,0.0,C1679122685,0.0,0.0,1,0,0,0,0,1
346,9681.43,C31335417,64891.0,55209.57,M842997027,0.0,0.0,0,0,0,0,1,0
538,37152.73,C970743060,82088.82,44936.08,M1805659149,0.0,0.0,0,0,0,0,1,0
64,841052.98,C1776675634,841052.98,0.0,C1757751807,0.0,841052.98,1,0,1,0,0,0
183,19297.97,C1170070321,154650.24,135352.28,M517233008,0.0,0.0,0,0,0,0,1,0
513,168033.36,C1780909298,168033.36,0.0,C1196822116,0.0,0.0,1,0,0,0,0,1
43,271573.76,C1422161475,103651.0,0.0,C907988387,0.0,343970.17,0,0,1,0,0,0
413,781.93,C823598101,781.93,0.0,C1338255129,0.0,781.93,1,0,1,0,0,0
65,446032.95,C289101217,446032.95,0.0,C514505298,205977.41,652010.36,1,0,1,0,0,0
531,13074.53,C56420164,13074.53,0.0,C840005543,0.0,0.0,1,0,0,0,0,1
680,442460.31,C528702862,442460.31,0.0,C1833040956,0.0,442460.31,1,0,1,0,0,0
191,132294.93,C1222456458,132294.93,0.0,C194390242,0.0,0.0,1,0,0,0,0,1
138,166858.92,C357813918,309300.7,476159.62,C556859100,1097119.13,930260.22,0,0,0,0,0,0
379,260283.71,C150663876,0.0,0.0,C1278132819,495731.33,756015.04,0,0,1,0,0,0
673,329055.47,C1091119024,329055.47,0.0,C538971825,0.0,0.0,1,0,0,0,0,1
238,237567.35,C1940127707,237567.35,0.0,C114245978,388830.36,626397.72,1,0,1,0,0,0
162,33251.02,C917985346,833.0,0.0,M1482753783,0.0,0.0,0,0,0,0,1,0
127,829012.31,C954045856,829012.31,0.0,C1422327407,0.0,829012.31,1,0,1,0,0,0
355,14325.69,C1240377581,1426.0,0.0,M1544678164,0.0,0.0,0,0,0,0,1,0
491,25616.71,C194800493,25616.71,0.0,C830552686,3380917.08,3406533.8,1,0,1,0,0,0
18,8181.96,C1361623779,0.0,0.0,M355869319,0.0,0.0,0,0,0,0,1,0
284,164502.06,C776645949,164502.06,0.0,C1837471455,252850.62,417352.68,1,0,1,0,0,0
328,16744.36,C1140327467,0.0,0.0,M111393872,0.0,0.0,0,0,0,0,1,0
19,143660.11,C1156611770,143660.11,0.0,C742977582,0.0,0.0,1,0,0,0,0,1
309,337895.78,C1771513255,0.0,0.0,C59410440,463413.52,801309.31,0,0,1,0,0,0
42,506867.52,C341811151,506867.52,0.0,C1795348373,0.0,458682.99,1,0,1,0,0,0
18,19997.65,C663020161,0.0,0.0,C700669548,1475628.46,1495626.1,0,0,1,0,0,0
231,190403.79,C200388922,21825.0,212228.79,C1274631908,0.0,0.0,0,0,0,0,0,0
407,48132.52,C1486866728,48132.52,0.0,C1884465429,0.0,0.0,1,0,0,0,0,1
210,5099.05,C853252040,24891.0,19791.95,M732117459,0.0,0.0,0,0,0,0,1,0
664,397069.12,C824215467,397069.12,0.0,C1024853956,0.0,397069.12,1,0,1,0,0,0
83,24412.07,C287098370,24412.07,0.0,C905119100,0.0,0.0,1,0,0,0,0,1
161,10098.52,C1177526804,0.0,0.0,M499801682,0.0,0.0,0,0,0,0,1,0
523,497928.97,C881548240,497928.97,0.0,C1750630273,4112129.55,4610058.51,1,0,1,0,0,0
207,276305.69,C1211584612,57730.0,0.0,C1867276676,129954.45,406260.14,0,0,1,0,0,0
37,128133.0,C921148283,128133.0,0.0,C129500962,160395.62,288528.62,1,0,1,0,0,0
690,166891.51,C2093347986,166891.51,0.0,C900883802,0.0,0.0,1,0,0,0,0,1
326,424962.9,C191725289,424962.9,0.0,C1157386392,322327.23,747290.13,1,0,1,0,0,0
269,32527.0,C963027341,32527.0,0.0,C1041024093,77934.8,110461.8,1,0,1,0,0,0
400,359647.57,C1587864681,0.0,0.0,C1626374608,843586.75,1203234.32,0,0,1,0,0,0
487,321307.31,C28062325,321307.31,0.0,C2067322767,716857.2,1038164.5,1,0,1,0,0,0
521,98086.09,C939463498,98086.09,0.0,C2076838677,0.0,98086.09,1,0,1,0,0,0
176,106642.43,C2073914981,106642.43,0.0,C1753584812,0.0,0.0,1,0,0,0,0,1
217,81216.23,C603998134,81216.23,0.0,C1990779832,917796.81,999013.04,1,0,1,0,0,0
304,27931.26,C339027838,38411.42,10480.17,M119991205,0.0,0.0,0,0,0,0,1,0
588,13421.28,C1266869176,13421.28,0.0,C1420115027,218083.06,231504.35,1,0,1,0,0,0
254,28868.65,C1964287457,47021.0,18152.35,M753393878,0.0,0.0,0,0,0,0,1,0
704,339152.24,C1701872761,339152.24,0.0,C1343819307,0.0,339152.24,1,0,1,0,0,0
381,1437.49,C824908412,32801.0,31363.51,M57922063,0.0,0.0,0,0,0,0,1,0
64,31574.65,C1061680194,31574.65,0.0,C2009518683,0.0,0.0,1,0,0,0,0,1
116,12477.96,C250439080,12477.96,0.0,C225968166,0.0,0.0,1,0,0,0,0,1
131,494587.63,C1743846635,161565.35,656152.98,C1498789928,1190753.53,696165.9,0,0,0,0,0,0
4,169941.73,C540962910,169941.73,0.0,C2127862399,0.0,0.0,1,0,0,0,0,1
117,149279.69,C1647475681,149279.69,0.0,C396255249,0.0,0.0,1,0,0,0,0,1
25,249159.26,C1962232117,249159.26,0.0,C750661006,285997.41,535156.67,1,0,1,0,0,0
57,354441.19,C829975560,354441.19,0.0,C157107660,0.0,0.0,1,0,0,0,0,1
337,88748.63,C1502031409,88748.63,0.0,C997271871,664794.37,753543.0,1,0,1,0,0,0
227,379891.18,C2126177513,40523.0,420414.18,C215447419,204017.57,0.0,0,0,0,0,0,0
481,20296.68,C1415686677,20296.68,0.0,C384177810,0.0,0.0,1,0,0,0,0,1
561,285294.11,C1340063228,285294.11,0.0,C1532572341,0.0,0.0,1,0,0,0,0,1
34,1870.9,C1801705989,0.0,0.0,M1773618772,0.0,0.0,0,0,0,0,1,0
66,126715.84,C147756271,126715.84,0.0,C650234869,0.0,0.0,1,0,0,0,0,1
444,408864.84,C1558543265,408864.84,0.0,C577153262,0.0,408864.84,1,0,1,0,0,0
140,731502.63,C36853338,71471.69,0.0,C601751818,3787151.89,4518654.52,0,0,0,0,0,1
283,101515.68,C295983306,101515.68,0.0,C581841724,0.0,0.0,1,0,0,0,0,1
269,48412.47,C1388837580,48412.47,0.0,C685030137,359164.1,407576.58,1,0,1,0,0,0
78,178569.48,C282621115,178569.48,0.0,C2027238520,0.0,0.0,1,0,0,0,0,1
330,21642.77,C891061781,0.0,0.0,M910962654,0.0,0.0,0,0,0,0,1,0
257,96766.64,C600351465,0.0,0.0,C142042644,227997.98,347424.92,0,0,1,0,0,0
41,447592.54,C302482925,0.0,0.0,C789558739,982164.97,1244281.91,0,0,0,0,0,1
377,26483.54,C1649500959,0.0,0.0,C1828726430,102055.76,128539.3,0,0,1,0,0,0
522,5955.7,C756167807,51472.0,45516.3,C2052152751,256903.94,262859.65,0,0,0,1,0,0
12,19472.0,C1205151454,19472.0,0.0,C664770316,0.0,19472.0,1,0,1,0,0,0
425,34839.32,C1183463100,34839.32,0.0,C796115130,0.0,0.0,1,0,0,0,0,1
238,65091.34,C1422056911,65091.34,0.0,C1667849082,0.0,0.0,1,0,0,0,0,1
10,59835.0,C1568400442,59835.0,0.0,C1262169546,0.0,0.0,1,0,0,0,0,1
162,126062.03,C1675796737,232.0,126294.03,C380164117,47748.96,0.0,0,0,0,0,0,0
448,369505.41,C1841955309,369505.41,0.0,C565887974,141459.77,510965.18,1,0,1,0,0,0
120,105859.41,C1982717014,105859.41,0.0,C959776008,0.0,0.0,1,0,0,0,0,1
212,177426.51,C1285962504,0.0,0.0,C262040142,497702.42,675128.92,0,0,1,0,0,0
298,313886.81,C1142742105,0.0,0.0,C23530886,1465729.81,1779616.62,0,0,1,0,0,0
271,279776.54,C1870117792,279776.54,0.0,C225616697,0.0,279776.54,1,0,1,0,0,0
43,146858.0,C531560026,51989.0,0.0,C2077181106,0.0,146858.0,0,0,1,0,0,0
1,181.0,C840083671,181.0,0.0,C38997010,21182.0,0.0,1,0,1,0,0,0
256,489810.66,C1930898891,69305.0,0.0,C1223959141,0.0,489810.66,0,0,1,0,0,0
137,382903.74,C1979691790,0.0,0.0,C1417676865,1290116.7,1673020.44,0,0,1,0,0,0
379,284000.25,C1797578392,284000.25,0.0,C27924334,0.0,0.0,1,0,0,0,0,1
688,7458.02,C1321165790,10384.0,2925.98,M1612404753,0.0,0.0,0,0,0,0,1,0
16,5415.86,C1932243280,45829.0,40413.14,C531125842,1610920.11,1386268.99,0,0,1,0,0,0
439,203119.08,C1294508143,203119.08,0.0,C1542262415,0.0,0.0,1,0,0,0,0,1
161,168624.78,C1195834454,0.0,0.0,C1053200073,817699.03,986323.81,0,0,1,0,0,0
537,81278.73,C58339720,81278.73,0.0,C1656842502,2087033.64,2168312.37,1,0,1,0,0,0
26,369186.87,C1121219802,369186.87,0.0,C418751321,36224.11,405410.97,1,0,1,0,0,0
99,130653.37,C379527742,130653.37,0.0,C312459798,0.0,0.0,1,0,0,0,0,1
499,488243.65,C1968880739,488243.65,0.0,C897542866,0.0,488243.65,1,0,1,0,0,0
206,8744.63,C877343068,248264.0,257008.63,C167809868,109439.37,100694.74,0,0,0,0,0,0
282,371669.59,C1778038801,371669.59,0.0,C1836007959,1636.52,373306.12,1,0,1,0,0,0
13,435439.99,C905191930,397.0,0.0,C399387707,235037.5,670477.5,0,0,1,0,0,0
137,260962.7,C1333944714,0.0,0.0,C446798249,1531000.43,1791963.13,0,0,1,0,0,0
137,458.01,C420704547,0.0,0.0,M1615588473,0.0,0.0,0,0,0,0,1,0
185,1347.19,C1851317608,516592.16,515244.97,M1108679610,0.0,0.0,0,0,0,0,1,0
346,10273.11,C1392524127,9236.0,0.0,M1359445779,0.0,0.0,0,0,0,0,1,0
597,88099.88,C16417256,88099.88,0.0,C1246176741,0.0,0.0,1,0,0,0,0,1
542,161804.68,C1155447996,161804.68,0.0,C500475172,22621.89,184426.57,1,0,1,0,0,0
257,28696.65,C457191688,100.0,0.0,C1904350383,1854713.55,1883410.19,0,0,1,0,0,0
71,322113.91,C1982559118,322113.91,0.0,C1018969803,0.0,322113.91,1,0,1,0,0,0
306,4051.45,C1471807426,34045.0,38096.45,C1269752357,387897.87,383846.41,0,0,0,0,0,0
592,203002.64,C893515561,10947.0,0.0,C461066299,235663.73,438666.37,0,0,1,0,0,0
13,454859.39,C1274887619,0.0,0.0,C2146670328,0.0,454859.39,1,0,1,0,0,0
299,161258.4,C1819608263,126355.0,287613.4,C411761748,13776.5,0.0,0,0,0,0,0,0
134,10355.68,C1281275350,268623.23,258267.55,M2126774601,0.0,0.0,0,0,0,0,1,0
250,319133.9,C1744798438,0.0,0.0,C2079520252,3156312.9,3475446.8,0,0,1,0,0,0
401,8614.85,C1398669428,0.0,0.0,M1404806776,0.0,0.0,0,0,0,0,1,0
94,1113.88,C455701268,93405.0,92291.12,M602508144,0.0,0.0,0,0,0,0,1,0
245,688034.32,C939293281,688034.32,0.0,C1381364691,0.0,0.0,1,0,0,0,0,1
261,196561.69,C1808233473,196561.69,0.0,C333956896,0.0,0.0,1,0,0,0,0,1
456,38180.99,C556813703,38180.99,0.0,C1076802652,0.0,0.0,1,0,0,0,0,1
65,701168.78,C1422133318,701168.78,0.0,C548676992,0.0,0.0,1,0,0,0,0,1
379,211617.3,C1837176165,167470.0,0.0,C344010881,0.0,211617.3,0,0,1,0,0,0
411,427373.65,C1090338431,427373.65,0.0,C347796427,64983.82,492357.46,1,0,1,0,0,0
640,144254.93,C372542470,144254.93,0.0,C1271215958,0.0,0.0,1,0,0,0,0,1
263,1953.98,C1711372584,0.0,0.0,M67901954,0.0,0.0,0,0,0,0,1,0
259,137780.45,C806089116,0.0,0.0,C1976231151,1935887.8,2073668.25,0,0,1,0,0,0
127,701707.89,C906024214,701707.89,0.0,C322369737,3010281.05,3711988.94,1,0,1,0,0,0
189,7150.92,C422336132,21117.0,13966.08,M974436890,0.0,0.0,0,0,0,0,1,0
519,108994.49,C1444273015,108994.49,0.0,C254515783,560333.23,669327.72,1,0,1,0,0,0
144,325732.34,C1544110174,325732.34,0.0,C2112676621,0.0,0.0,1,0,0,0,0,1
282,391820.58,C633636233,31610.0,423430.58,C2140068914,0.0,0.0,0,0,0,0,0,0
357,495287.71,C338992654,453052.45,0.0,C538979216,717385.4,1212673.11,0,0,1,0,0,0
480,644781.76,C541658626,644781.76,0.0,C911995008,0.0,644781.76,1,0,1,0,0,0
525,203280.85,C1031966846,203280.85,0.0,C686334805,0.0,203280.85,1,0,1,0,0,0
356,18555.63,C904865848,0.0,0.0,M897797639,0.0,0.0,0,0,0,0,1,0
396,472180.09,C643866275,10637.0,0.0,C1664167926,45925.94,518106.04,0,0,1,0,0,0
153,783.89,C1298244906,148352.0,147568.11,M796496739,0.0,0.0,0,0,0,0,1,0
742,258355.42,C1226129332,258355.42,0.0,C1744173808,0.0,0.0,1,0,0,0,0,1
225,235075.62,C755720806,235075.62,0.0,C1423370545,0.0,0.0,1,0,0,0,0,1
516,423660.73,C324127688,423660.73,0.0,C1220479555,0.0,423660.73,1,0,1,0,0,0
194,1643.73,C1363756045,10978.0,9334.27,C52349280,1925428.12,1927071.85,0,0,0,1,0,0
177,5883.56,C2016444856,0.0,0.0,C839691508,3684776.3,3690659.85,0,0,1,0,0,0
155,337006.17,C75002380,0.0,0.0,C1503347590,1745073.43,2082079.6,0,0,1,0,0,0
101,146681.74,C356110177,146681.74,0.0,C1772296269,63872.75,210554.49,1,0,1,0,0,0
425,204030.2,C1353907463,204030.2,0.0,C79931133,0.0,204030.2,1,0,1,0,0,0
274,188441.76,C194292949,188441.76,0.0,C182280764,0.0,0.0,1,0,0,0,0,1
514,137605.04,C1580498026,137605.04,0.0,C191934228,0.0,137605.04,1,0,1,0,0,0
121,174296.71,C1712613012,174296.71,0.0,C1523305736,0.0,0.0,1,0,0,0,0,1
234,10882.21,C56639035,13843.84,2961.63,M479934578,0.0,0.0,0,0,0,0,1,0
325,190742.76,C1619060098,20419.0,0.0,C360560383,0.0,190742.76,0,0,1,0,0,0
234,80336.26,C193216124,80336.26,0.0,C753706264,0.0,0.0,1,0,0,0,0,1
600,49434.25,C267476912,49434.25,0.0,C428290761,0.0,0.0,1,0,0,0,0,1
302,118112.36,C1671259919,108950.0,227062.36,C68672474,4127161.74,4009049.37,0,0,0,0,0,0
590,498183.25,C2137896854,498183.25,0.0,C857500368,0.0,0.0,1,0,0,0,0,1
133,16274.51,C532758162,16274.51,0.0,C1844648753,0.0,0.0,1,0,0,0,0,1
404,540914.12,C935920556,540914.12,0.0,C332143191,0.0,0.0,1,0,0,0,0,1
539,79594.91,C149676565,79594.91,0.0,C1488768076,2009434.94,2089029.85,1,0,1,0,0,0
308,123233.86,C1284453067,0.0,0.0,C1868084224,1093077.72,1216311.58,0,0,1,0,0,0
436,591766.42,C1250782425,591766.42,0.0,C236114875,0.0,0.0,1,0,0,0,0,1
445,72901.03,C1861496569,72901.03,0.0,C286946367,0.0,0.0,1,0,0,0,0,1
253,168622.3,C294300042,168622.3,0.0,C1850704979,941451.87,1110074.16,1,0,1,0,0,0
500,30359.4,C251873730,0.0,0.0,M175839202,0.0,0.0,0,0,0,0,1,0
150,67653.75,C277332716,67653.75,0.0,C1073000277,246219.93,313873.68,1,0,1,0,0,0
398,489944.93,C194088609,489944.93,0.0,C1786318719,297207.53,787152.46,1,0,1,0,0,0
473,7009.93,C2022649541,7009.93,0.0,C239424906,0.0,7009.93,1,0,1,0,0,0
6,30521.02,C903383636,30521.02,0.0,C904300960,0.0,0.0,1,0,0,0,0,1
180,191399.92,C1085670025,52618.0,0.0,C1850583176,0.0,191399.92,0,0,1,0,0,0
180,1929.78,C1125141847,10491.0,8561.22,C1834618918,91939.13,93868.91,0,0,0,1,0,0
43,1007.55,C90181476,165944.79,164937.25,M319268847,0.0,0.0,0,0,0,0,1,0
475,11424.36,C358552175,11424.36,0.0,C11759889,155495.9,166920.26,1,0,1,0,0,0
371,320635.48,C320059176,30274.0,0.0,C247844156,0.0,320635.48,0,0,1,0,0,0
400,130725.38,C339865598,0.0,0.0,C368297472,3309002.63,3439728.01,0,0,1,0,0,0
254,164313.19,C369746883,0.0,0.0,C1047066641,3432638.07,3596951.27,0,0,1,0,0,0
