step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
13,368235.47,10673.0,378908.47,29382.0,0.0,0,0,0,0,0,0
694,292815.44,292815.44,0.0,0.0,292815.44,0,1,0,0,0,1
284,160296.55,160296.55,0.0,0.0,0.0,0,0,0,0,1,1
592,157272.13,157272.13,0.0,957665.04,1114937.17,0,1,0,0,0,1
158,76820.98,0.0,0.0,387000.15,463821.13,0,1,0,0,0,0
141,370382.39,370382.39,0.0,601219.23,971601.62,0,1,0,0,0,1
191,12355.54,541.0,0.0,0.0,0.0,0,0,0,1,0,0
317,5741.05,5741.05,0.0,1657816.03,1663557.07,0,1,0,0,0,1
485,277485.25,277485.25,0.0,0.0,277485.25,0,1,0,0,0,1
273,3534.54,0.0,0.0,0.0,0.0,0,0,0,1,0,0
83,286769.07,286769.07,0.0,0.0,0.0,0,0,0,0,1,1
264,627586.04,627586.04,0.0,126625.85,754211.89,0,1,0,0,0,1
129,73371.33,71807.0,145178.33,0.0,0.0,0,0,0,0,0,0
379,287788.92,0.0,0.0,343158.54,630947.46,0,0,0,0,1,0
71,386996.34,386996.34,0.0,0.0,0.0,0,0,0,0,1,1
19,161939.36,161939.36,0.0,0.0,0.0,0,0,0,0,1,1
94,363378.75,363378.75,0.0,0.0,0.0,0,0,0,0,1,1
305,42753.45,15024.0,0.0,0.0,0.0,0,0,0,1,0,0
310,189593.21,83593.0,273186.21,220615.9,31022.69,0,0,0,0,0,0
636,729078.34,729078.34,0.0,44848.47,773926.81,0,1,0,0,0,1
132,7115.47,318007.4,310891.93,0.0,0.0,0,0,0,1,0,0
465,461255.26,461255.26,0.0,34467.19,495722.45,0,1,0,0,0,1
284,209728.55,11593.0,0.0,1947962.16,2157690.71,0,1,0,0,0,0
131,124057.58,124057.58,0.0,0.0,0.0,0,0,0,0,1,1
137,336860.54,53487.0,390347.54,1735628.83,1398768.28,0,0,0,0,0,0
331,9629.5,41973.0,32343.5,0.0,0.0,0,0,0,1,0,0
735,243459.96,243459.96,0.0,0.0,0.0,0,0,0,0,1,1
164,23301.01,0.0,0.0,0.0,0.0,0,0,0,1,0,0
283,156942.2,0.0,0.0,263898.88,420841.08,0,1,0,0,0,0
336,15560.34,15560.34,0.0,1013358.63,1028918.97,0,1,0,0,0,1
373,866.66,148046.0,148912.66,194402.55,193535.9,0,0,0,0,0,0
121,130987.75,130987.75,0.0,0.0,0.0,0,0,0,0,1,1
322,24843.8,0.0,0.0,103279.55,128123.36,0,1,0,0,0,0
251,92761.41,157.0,0.0,0.0,92761.41,0,0,0,0,1,0
273,103078.52,103078.52,0.0,0.0,0.0,0,0,0,0,1,1
278,67393.79,20260.0,87653.79,0.0,0.0,0,0,0,0,0,0
398,547041.43,0.0,0.0,887217.39,1434258.81,0,0,0,0,1,0
127,426532.4,426532.4,0.0,0.0,0.0,0,0,0,0,1,1
294,290090.57,290090.57,0.0,0.0,0.0,0,0,0,0,1,1
329,159636.06,203701.0,363337.06,0.0,0.0,0,0,0,0,0,0
277,26930.79,0.0,0.0,304292.97,331223.76,0,1,0,0,0,0
608,277048.48,277048.48,0.0,0.0,0.0,0,0,0,0,1,1
178,8817.08,5005.0,0.0,0.0,8817.08,0,1,0,0,0,0
207,682063.33,682063.33,0.0,1166990.34,1849053.68,0,1,0,0,0,1
570,3712.11,3712.11,0.0,0.0,0.0,0,0,0,0,1,1
552,22824.08,22824.08,0.0,0.0,0.0,0,0,0,0,1,1
283,169126.89,279318.0,448444.89,288298.36,119171.47,0,0,0,0,0,0
379,17193.35,736.0,0.0,0.0,0.0,0,0,0,1,0,0
183,627903.12,627903.12,0.0,0.0,0.0,0,0,0,0,1,1
16,121626.82,121626.82,0.0,0.0,0.0,0,0,0,0,1,1
433,673722.73,673722.73,0.0,0.0,0.0,0,0,0,0,1,1
45,1209.82,33253.0,32043.18,160998.3,162208.12,0,1,0,0,0,0
487,181.15,169.0,0.0,0.0,0.0,0,0,0,1,0,0
55,283400.42,283400.42,0.0,2662439.92,2945840.34,0,1,0,0,0,1
324,250624.21,31024.0,281648.21,594375.41,343751.19,0,0,0,0,0,0
12,23493.05,761318.0,737824.95,0.0,0.0,0,0,0,1,0,0
347,247568.75,126.0,0.0,233218.58,480787.33,0,1,0,0,0,0
375,3724.3,3724.3,0.0,477295.98,481020.28,0,1,0,0,0,1
234,210691.92,210691.92,0.0,93393.33,304085.25,0,1,0,0,0,1
433,5270.57,5270.57,0.0,0.0,0.0,0,0,0,0,1,1
347,6952.69,0.0,0.0,0.0,0.0,0,0,0,1,0,0
534,671516.68,671516.68,0.0,0.0,0.0,0,0,0,0,1,1
182,20527.36,12505.0,0.0,0.0,0.0,0,0,0,1,0,0
10,239709.19,501.0,0.0,2050473.02,2682695.24,0,1,0,0,0,0
694,186567.41,186567.41,0.0,0.0,0.0,0,0,0,0,1,1
64,31574.65,31574.65,0.0,0.0,0.0,0,0,0,0,1,1
376,248123.95,248123.95,0.0,0.0,0.0,0,0,0,0,1,1
350,26589.3,0.0,0.0,109455.31,136044.61,0,0,0,0,1,0
9,10863.69,0.0,0.0,0.0,0.0,0,0,0,1,0,0
235,4633.14,10980.0,6346.86,0.0,0.0,0,0,0,1,0,0
129,10518.69,0.0,0.0,0.0,0.0,0,0,0,1,0,0
467,171623.1,171623.1,0.0,76632.01,248255.12,0,1,0,0,0,1
211,77615.74,20093.0,0.0,1432693.99,1510309.74,0,1,0,0,0,0
507,269476.09,269476.09,0.0,0.0,0.0,0,0,0,0,1,1
400,140578.9,0.0,0.0,242472.74,383051.64,0,1,0,0,0,0
201,662276.78,662276.78,0.0,537420.76,1199697.54,0,1,0,0,0,1
153,234853.95,234853.95,0.0,0.0,0.0,0,0,0,0,1,1
255,38806.92,0.0,0.0,2115294.61,2154101.53,0,1,0,0,0,0
162,69321.13,10538.0,0.0,0.0,69321.13,0,1,0,0,0,0
611,59649.33,59649.33,0.0,807552.55,867201.88,0,1,0,0,0,1
281,435366.11,0.0,0.0,3295853.73,3731219.84,0,0,0,0,1,0
492,370006.68,0.0,0.0,1433181.8,1803188.48,0,1,0,0,0,0
332,19900.89,0.0,0.0,952707.79,972608.68,0,1,0,0,0,0
260,175597.64,175597.64,0.0,0.0,0.0,0,0,0,0,1,1
307,176406.44,0.0,0.0,1708864.65,1885271.09,0,1,0,0,0,0
450,133057.11,133057.11,0.0,27926.24,160983.35,0,1,0,0,0,1
248,18035.14,18035.14,0.0,0.0,18035.14,0,1,0,0,0,1
156,130322.02,21384.0,151706.02,0.0,0.0,0,0,0,0,0,0
620,260408.9,260408.9,0.0,0.0,260408.9,0,1,0,0,0,1
714,280258.44,280258.44,0.0,623798.08,904056.52,0,1,0,0,0,1
249,13404.48,6237.0,0.0,0.0,0.0,0,0,0,1,0,0
11,26448.26,1114959.62,1088511.36,0.0,0.0,0,0,0,1,0,0
37,180967.56,180967.56,0.0,0.0,0.0,0,0,0,0,1,1
141,5424.74,52173.0,46748.26,0.0,0.0,0,0,0,1,0,0
302,633384.46,633384.46,0.0,0.0,0.0,0,0,0,0,1,1
561,897131.97,897131.97,0.0,0.0,0.0,0,0,0,0,1,1
174,250223.24,250223.24,0.0,0.0,0.0,0,0,0,0,1,1
2,18627.02,18627.02,0.0,0.0,0.0,0,0,0,0,1,1
6,30521.02,30521.02,0.0,0.0,0.0,0,0,0,0,1,1
203,25356.76,7068.0,0.0,0.0,0.0,0,0,0,1,0,0
557,776303.43,776303.43,0.0,414402.89,1190706.32,0,1,0,0,0,1
584,597806.2,597806.2,0.0,0.0,597806.2,0,1,0,0,0,1
18,1987.41,0.0,0.0,0.0,0.0,0,0,0,1,0,0
294,21819.57,21819.57,0.0,333325.9,355145.48,0,1,0,0,0,1
386,879810.51,879810.51,0.0,483763.86,1363574.37,0,1,0,0,0,1
187,27806.37,0.0,0.0,977947.36,1005753.74,0,0,0,0,1,0
476,37394.15,37394.15,0.0,281667.87,319062.02,0,1,0,0,0,1
356,9273.32,108344.99,99071.67,0.0,0.0,0,0,0,1,0,0
208,3890.36,85559.42,81669.06,0.0,0.0,0,0,0,1,0,0
367,902483.91,902483.91,0.0,0.0,0.0,0,0,0,0,1,1
353,17399.71,0.0,0.0,0.0,0.0,0,0,0,1,0,0
308,505740.7,356.0,0.0,637444.23,1143184.93,0,0,0,0,1,0
457,145482.09,145482.09,0.0,1686412.37,1831894.45,0,1,0,0,0,1
476,359657.01,0.0,0.0,1344426.78,1704083.79,0,1,0,0,0,0
713,108779.53,108779.53,0.0,0.0,0.0,0,0,0,0,1,1
306,2495.5,6054.98,3559.48,0.0,0.0,0,0,0,1,0,0
456,79717.14,79717.14,0.0,0.0,79717.14,0,1,0,0,0,1
91,737285.03,737285.03,0.0,0.0,0.0,0,0,0,0,1,1
396,43320.23,441.0,43761.23,254077.91,210757.67,0,0,0,0,0,0
461,226689.16,226689.16,0.0,173244.92,399934.08,0,1,0,0,0,1
134,316022.02,21210.0,337232.02,176597.17,0.0,0,0,0,0,0,0
453,553328.24,553328.24,0.0,0.0,553328.24,0,1,0,0,0,1
180,4762.97,59844.0,55081.03,0.0,4762.97,0,1,0,0,0,0
323,5573.62,139.0,0.0,0.0,0.0,0,0,0,1,0,0
419,533092.45,533092.45,0.0,1480922.8,2014015.24,0,1,0,0,0,1
17,4474.13,0.0,0.0,0.0,0.0,0,0,0,1,0,0
499,488243.65,488243.65,0.0,0.0,0.0,0,0,0,0,1,1
133,40720.74,99940.0,59219.26,0.0,0.0,0,0,0,1,0,0
378,3768.82,158940.0,155171.18,0.0,0.0,0,0,0,1,0,0
509,120411.9,120411.9,0.0,0.0,0.0,0,0,0,0,1,1
372,242500.11,103971.0,0.0,2847646.55,3090146.66,0,1,0,0,0,0
178,13164.88,174290.0,161125.12,0.0,0.0,0,0,0,1,0,0
707,15371.72,15371.72,0.0,616240.72,631612.44,0,1,0,0,0,1
250,10618.9,51180.0,40561.1,0.0,10618.9,0,1,0,0,0,0
400,340261.52,0.0,0.0,917276.8,1257538.33,0,1,0,0,0,0
207,328110.3,328110.3,0.0,2649979.1,2978089.39,0,1,0,0,0,1
250,108002.57,38457.0,0.0,0.0,108002.57,0,1,0,0,0,0
234,88380.87,39130.0,0.0,0.0,88380.87,0,0,0,0,1,0
531,29637.03,29637.03,0.0,0.0,29637.03,0,1,0,0,0,1
377,489033.93,489033.93,0.0,0.0,489033.93,0,1,0,0,0,1
44,5027.75,0.0,0.0,0.0,0.0,0,0,0,1,0,0
551,150924.76,150924.76,0.0,0.0,150924.76,0,1,0,0,0,1
112,42418.85,42418.85,0.0,0.0,42418.85,0,1,0,0,0,1
135,353766.97,48789.0,0.0,109441.48,463208.44,0,1,0,0,0,0
139,6968.41,0.0,0.0,0.0,0.0,0,0,0,1,0,0
686,134227.05,134227.05,0.0,0.0,0.0,0,0,0,0,1,1
547,6291.21,0.0,0.0,0.0,0.0,0,0,0,1,0,0
19,32612.39,63430.79,30818.4,1186188.37,1218800.76,0,1,0,0,0,0
103,639468.22,639468.22,0.0,185390.74,824858.96,0,1,0,0,0,1
204,414946.81,21045.0,0.0,706780.96,1485359.34,0,0,0,0,1,0
255,262332.32,92530.0,0.0,2636838.94,2899171.26,0,1,0,0,0,0
326,15177.97,15177.97,0.0,796115.69,811293.67,0,1,0,0,0,1
246,831725.76,831725.76,0.0,0.0,0.0,0,0,0,0,1,1
553,244312.69,244312.69,0.0,2551013.59,2795326.27,0,1,0,0,0,1
209,2969.91,153260.0,150290.09,0.0,0.0,0,0,0,1,0,0
98,427405.08,427405.08,0.0,0.0,427405.08,0,1,0,0,0,1
563,712769.77,0.0,0.0,1787975.64,2500745.42,0,0,0,0,1,0
443,348915.96,348915.96,0.0,0.0,0.0,0,0,0,0,1,1
722,21960.02,21960.02,0.0,0.0,0.0,0,0,0,0,1,1
130,131989.94,0.0,0.0,696060.24,828050.18,0,1,0,0,0,0
714,390763.24,390763.24,0.0,1422500.77,1813264.01,0,1,0,0,0,1
14,11335.99,8019.55,0.0,0.0,0.0,0,0,0,1,0,0
16,215076.88,51398.0,0.0,119019.09,537038.96,0,0,0,0,1,0
69,271731.05,271731.05,0.0,0.0,271731.05,0,1,0,0,0,1
154,8170.64,57602.19,49431.56,0.0,0.0,0,0,0,1,0,0
260,65669.91,361.0,0.0,4642505.02,4708174.94,0,1,0,0,0,0
20,16614.82,16614.82,0.0,904409.29,921024.11,0,1,0,0,0,1
158,160642.88,50351.0,0.0,895488.9,1056131.78,0,1,0,0,0,0
43,3099.89,0.0,0.0,0.0,0.0,0,0,0,1,0,0
210,109879.02,337970.0,447849.02,1193169.75,1083290.73,0,0,0,0,0,0
203,7323.75,5092.08,0.0,0.0,0.0,0,0,0,1,0,0
657,24853.41,24853.41,0.0,11435.22,36288.63,0,1,0,0,0,1
171,211721.9,211721.9,0.0,0.0,0.0,0,0,0,0,1,1
332,7966.41,270.0,0.0,1768464.27,1776430.68,0,1,0,0,0,0
129,138813.95,35495.0,0.0,157253.16,296067.11,0,1,0,0,0,0
676,327773.15,327773.15,0.0,0.0,0.0,0,0,0,0,1,1
44,87036.77,362.0,0.0,742120.69,829157.46,0,1,0,0,0,0
302,6013.47,0.0,0.0,0.0,0.0,0,0,0,1,0,0
204,124323.67,0.0,0.0,323353.93,447677.6,0,1,0,0,0,0
636,146095.73,146095.73,0.0,0.0,0.0,0,0,0,0,1,1
501,73328.47,73328.47,0.0,0.0,0.0,0,0,0,0,1,1
404,26782.4,382434.0,355651.6,0.0,0.0,0,0,0,1,0,0
690,343429.34,343429.34,0.0,111504.02,454933.37,0,1,0,0,0,1
580,835770.84,835770.84,0.0,0.0,0.0,0,0,0,0,1,1
351,118111.77,118111.77,0.0,0.0,0.0,0,0,0,0,1,1
84,296349.8,296349.8,0.0,0.0,0.0,0,0,0,0,1,1
611,582725.12,582725.12,0.0,0.0,0.0,0,0,0,0,1,1
328,337810.17,337810.17,0.0,0.0,0.0,0,0,0,0,1,1
370,243118.94,243118.94,0.0,0.0,0.0,0,0,0,0,1,1
137,359106.32,3069.0,0.0,0.0,359106.32,0,1,0,0,0,0
79,353045.35,353045.35,0.0,0.0,0.0,0,0,0,0,1,1
135,1022.08,150218.44,149196.36,0.0,0.0,0,0,0,1,0,0
649,2824.28,19876.0,17051.72,0.0,0.0,0,0,0,1,0,0
347,422271.64,61837.0,0.0,270482.62,692754.25,0,1,0,0,0,0
184,19219.33,485774.7,504994.03,327068.11,307848.78,0,0,0,0,0,0
654,48712.12,48712.12,0.0,0.0,0.0,0,0,0,0,1,1
191,416284.7,416284.7,0.0,0.0,416284.7,0,1,0,0,0,1
310,205720.16,10577.0,0.0,7585.8,213305.97,0,1,0,0,0,0
181,126224.93,9081.0,0.0,0.0,8267.62,0,1,0,0,0,0
179,113353.98,11617.0,124970.98,0.0,0.0,0,0,0,0,0,0
211,73599.57,73599.57,0.0,0.0,0.0,0,0,0,0,1,1
395,158292.16,52174.0,0.0,0.0,158292.16,0,1,0,0,0,0
163,92125.24,175.0,0.0,289500.97,381626.21,0,1,0,0,0,0
667,71554.74,71554.74,0.0,527488.43,599043.17,0,1,0,0,0,1
158,1247.85,150218.62,148970.78,0.0,0.0,0,0,0,1,0,0
205,3682.55,0.0,0.0,0.0,0.0,0,0,0,1,0,0
500,21832.43,21832.43,0.0,36801.19,58633.62,0,1,0,0,0,1
347,85618.91,10210.0,95828.91,22803.4,0.0,0,0,0,0,0,0
320,148305.3,148305.3,0.0,0.0,0.0,0,0,0,0,1,1
166,8713.86,13039.0,4325.14,0.0,0.0,0,0,0,1,0,0
115,116977.16,116977.16,0.0,285995.28,402972.44,0,1,0,0,0,1
51,115881.21,115881.21,0.0,0.0,0.0,0,0,0,0,1,1
722,444766.43,444766.43,0.0,0.0,0.0,0,0,0,0,1,1
336,10438.93,10181.0,0.0,0.0,0.0,0,0,0,1,0,0
322,68899.15,3045.0,71944.15,414154.76,345255.61,0,0,0,0,0,0
227,182666.85,182666.85,0.0,51743.92,234410.77,0,1,0,0,0,1
80,244814.12,244814.12,0.0,0.0,0.0,0,0,0,0,1,1
558,889.76,889.76,0.0,0.0,0.0,0,0,0,0,1,1
45,21957.88,0.0,0.0,0.0,0.0,0,0,0,1,0,0
232,4529.52,0.0,0.0,533342.89,537872.41,0,1,0,0,0,0
420,430722.59,430722.59,0.0,0.0,0.0,0,0,0,0,1,1
321,169069.36,0.0,0.0,312714.26,481783.62,0,1,0,0,0,0
603,158879.1,158879.1,0.0,751402.72,910281.82,0,1,0,0,0,1
251,196482.66,169304.26,0.0,4352954.88,4549437.54,0,1,0,0,0,0
730,403.56,403.56,0.0,0.0,0.0,0,0,0,0,1,1
374,285305.02,0.0,0.0,1385358.67,1670663.69,0,1,0,0,0,0
242,1837.76,20360.0,18522.24,0.0,0.0,0,0,0,1,0,0
680,272716.64,272716.64,0.0,0.0,0.0,0,0,0,0,1,1
35,171788.82,171788.82,0.0,0.0,0.0,0,0,0,0,1,1
12,476100.12,0.0,0.0,3041046.62,3517146.74,0,0,0,0,1,0
304,35071.07,21987.0,0.0,0.0,0.0,0,0,0,1,0,0
715,621080.67,621080.67,0.0,0.0,621080.67,0,1,0,0,0,1
742,258355.42,258355.42,0.0,0.0,0.0,0,0,0,0,1,1
233,48156.69,48156.69,0.0,132064.21,180220.9,0,1,0,0,0,1
244,53338.82,53338.82,0.0,982332.85,1035671.67,0,1,0,0,0,1
379,99458.21,99458.21,0.0,425060.84,524519.05,0,1,0,0,0,1
158,5167.81,0.0,0.0,0.0,0.0,0,0,0,1,0,0
125,99793.9,99793.9,0.0,209608.93,309402.83,0,1,0,0,0,1
170,871893.15,871893.15,0.0,0.0,0.0,0,0,0,0,1,1
684,168303.36,168303.36,0.0,0.0,0.0,0,0,0,0,1,1
161,410339.32,106817.0,517156.32,2157440.53,1747101.2,0,0,0,0,0,0
306,13937.54,0.0,0.0,0.0,0.0,0,0,0,1,0,0
304,27931.26,38411.42,10480.17,0.0,0.0,0,0,0,1,0,0
362,60450.18,60450.18,0.0,1696767.08,1757217.26,0,1,0,0,0,1
65,403975.39,403975.39,0.0,0.0,0.0,0,0,0,0,1,1
128,310873.76,310873.76,0.0,489009.18,799882.93,0,1,0,0,0,1
710,33613.11,33613.11,0.0,0.0,33613.11,0,1,0,0,0,1
162,47640.12,0.0,0.0,254410.53,302050.65,0,1,0,0,0,0
207,328110.3,328110.3,0.0,0.0,0.0,0,0,0,0,1,1
621,348751.45,348751.45,0.0,698.29,349449.75,0,1,0,0,0,1
509,407320.01,407320.01,0.0,0.0,407320.01,0,1,0,0,0,1
375,8506.18,117653.0,109146.82,0.0,0.0,0,0,0,1,0,0
420,253261.96,253261.96,0.0,95869.95,349131.91,0,1,0,0,0,1
569,51416.07,51416.07,0.0,0.0,0.0,0,0,0,0,1,1
207,13037.49,13653.0,615.51,0.0,0.0,0,0,0,1,0,0
105,511379.9,511379.9,0.0,3439249.7,3950629.6,0,1,0,0,0,1
353,275082.0,275082.0,0.0,0.0,0.0,0,0,0,0,1,1
86,305817.12,305817.12,0.0,0.0,305817.12,0,1,0,0,0,1
409,175972.28,175972.28,0.0,0.0,0.0,0,0,0,0,1,1
456,13914.81,13914.81,0.0,0.0,0.0,0,0,0,0,1,1
355,42483.97,42483.97,0.0,0.0,0.0,0,0,0,0,1,1
325,79058.7,135730.0,56671.3,568923.36,647982.06,0,1,0,0,0,0
738,114490.39,114490.39,0.0,0.0,0.0,0,0,0,0,1,1
161,461.72,0.0,0.0,5281.5,5743.22,0,1,0,0,0,0
303,277271.86,170875.96,0.0,1192331.99,1469603.85,0,1,0,0,0,0
162,18475.37,615.0,0.0,0.0,0.0,0,0,0,1,0,0
248,18035.14,18035.14,0.0,0.0,0.0,0,0,0,0,1,1
211,16887.38,31270.0,14382.62,0.0,0.0,0,0,0,1,0,0
239,71867.47,71867.47,0.0,71658.84,143526.32,0,1,0,0,0,1
282,134879.85,13516.0,0.0,0.0,134879.85,0,1,0,0,0,0
119,11568.56,50049.0,38480.44,0.0,0.0,0,0,0,1,0,0
406,115777.03,6021.0,0.0,327145.43,442922.46,0,1,0,0,0,0
24,12.73,44207.0,44194.27,0.0,0.0,0,0,0,1,0,0
228,74466.21,30449.0,0.0,0.0,74466.21,0,1,0,0,0,0
133,5092.13,20448.0,15355.87,0.0,0.0,0,0,0,1,0,0
155,306995.82,0.0,0.0,2961875.31,3268871.13,0,1,0,0,0,0
179,247934.69,32276.0,0.0,905501.36,1153436.04,0,1,0,0,0,0
238,291851.46,453805.0,745656.46,0.0,0.0,0,0,0,0,0,0
560,730677.5,730677.5,0.0,0.0,730677.5,0,1,0,0,0,1
404,540914.12,540914.12,0.0,36447.52,577361.64,0,1,0,0,0,1
547,141105.81,0.0,0.0,328638.54,469744.35,0,1,0,0,0,0
372,14055.36,200446.06,186390.7,0.0,0.0,0,0,0,1,0,0
367,435867.16,435867.16,0.0,186826.4,622693.55,0,1,0,0,0,1
462,151994.59,151994.59,0.0,0.0,151994.59,0,1,0,0,0,1
302,232188.62,841.0,233029.62,71577.95,0.0,0,0,0,0,0,0
349,156388.69,14731.0,0.0,1164959.55,1321348.23,0,1,0,0,0,0
396,52875.06,97537.71,44662.65,0.0,0.0,0,0,0,1,0,0
570,9274.56,9274.56,0.0,0.0,9274.56,0,1,0,0,0,1
65,215.83,215.83,0.0,0.0,0.0,0,0,0,0,1,1
257,96766.64,0.0,0.0,227997.98,347424.92,0,1,0,0,0,0
14,54.92,717050.75,716995.83,0.0,0.0,0,0,0,1,0,0
38,552990.53,4583.0,557573.53,177464.39,0.0,0,0,0,0,0,0
331,5831.84,0.0,0.0,0.0,0.0,0,0,0,1,0,0
356,7360.15,7360.15,0.0,556439.41,563799.56,0,1,0,0,0,1
231,14866.65,0.0,0.0,0.0,0.0,0,0,0,1,0,0
270,144731.73,144731.73,0.0,1259174.4,1403906.14,0,1,0,0,0,1
481,305183.84,305183.84,0.0,0.0,0.0,0,0,0,0,1,1
374,54725.54,54725.54,0.0,0.0,54725.54,0,1,0,0,0,1
156,462.6,345203.69,344741.08,258613.13,259075.74,0,0,1,0,0,0
260,4290.12,112636.0,108345.88,0.0,0.0,0,0,0,1,0,0
560,357882.83,357882.83,0.0,901329.73,1259212.55,0,1,0,0,0,1
132,322138.81,11566.0,333704.81,0.0,0.0,0,0,0,0,0,0
14,65488.05,65488.05,0.0,0.0,65488.05,0,1,0,0,0,1
482,296186.51,296186.51,0.0,668223.65,964410.16,0,1,0,0,0,1
635,344673.46,344673.46,0.0,0.0,0.0,0,0,0,0,1,1
327,634385.97,634385.97,0.0,463366.45,1097752.42,0,1,0,0,0,1
329,102833.67,9001.0,0.0,1709357.84,1812191.51,0,1,0,0,0,0
16,6391.53,20355.0,13963.47,0.0,0.0,0,0,0,1,0,0
665,866712.19,866712.19,0.0,2284736.59,3151448.78,0,1,0,0,0,1
15,36977.16,104393.0,141370.16,0.0,246210.11,0,0,0,0,0,0
530,398711.68,398711.68,0.0,652931.8,1051643.49,0,1,0,0,0,1
233,122090.79,122090.79,0.0,0.0,122090.79,0,1,0,0,0,1
33,1325.9,109571.0,108245.1,0.0,0.0,0,0,0,1,0,0
130,41937.12,420909.32,378972.2,0.0,0.0,0,0,0,1,0,0
134,24871.15,17053.54,0.0,0.0,0.0,0,0,0,1,0,0
257,211186.03,211186.03,0.0,58283.43,269469.46,0,1,0,0,0,1
13,37239.5,347249.5,310010.0,0.0,37239.5,0,1,0,0,0,0
10,288152.81,100005.0,388157.81,0.0,0.0,0,0,0,0,0,0
526,210525.95,210525.95,0.0,0.0,0.0,0,0,0,0,1,1
301,6454.35,0.0,0.0,3702801.01,3709255.37,0,1,0,0,0,0
276,6579.93,0.0,0.0,0.0,0.0,0,0,0,1,0,0
83,24412.07,24412.07,0.0,0.0,0.0,0,0,0,0,1,1
184,60519.74,60519.74,0.0,0.0,0.0,0,0,0,0,1,1
378,137264.18,0.0,0.0,2326966.27,2464230.45,0,1,0,0,0,0
567,103894.76,126000.0,22105.24,59826.17,163720.93,0,1,0,0,0,0
47,268668.45,0.0,0.0,780502.44,1049170.9,0,1,0,0,0,0
158,324820.95,0.0,0.0,1314253.52,1639074.47,0,1,0,0,0,0
260,60226.06,60226.06,0.0,103183.19,163409.25,0,1,0,0,0,1
207,1892.72,49844.0,47951.28,0.0,0.0,0,0,0,1,0,0
207,276305.69,57730.0,0.0,129954.45,406260.14,0,1,0,0,0,0
20,698284.99,358.0,0.0,178786.12,877071.11,0,0,0,0,1,0
180,10751.44,0.0,0.0,0.0,0.0,0,0,0,1,0,0
371,4506.03,3521.0,0.0,107705.36,112211.4,0,0,1,0,0,0
207,38427.47,38427.47,0.0,27167.41,65594.88,0,1,0,0,0,1
210,218134.12,20764.0,0.0,1512982.85,1731116.97,0,1,0,0,0,0
39,255164.55,0.0,0.0,1014494.53,1269659.08,0,1,0,0,0,0
726,834495.09,834495.09,0.0,0.0,0.0,0,0,0,0,1,1
207,175000.59,484370.25,659370.84,433481.77,258481.17,0,0,0,0,0,0
351,20148.53,0.0,0.0,0.0,0.0,0,0,0,1,0,0
137,206832.64,49628.0,0.0,0.0,206832.64,0,1,0,0,0,0
47,225850.53,225850.53,0.0,0.0,0.0,0,0,0,0,1,1
342,21279.19,21279.19,0.0,0.0,0.0,0,0,0,0,1,1
307,45665.1,145916.0,191581.1,479359.17,433694.07,0,0,0,0,0,0
399,289667.92,0.0,0.0,318280.25,607948.17,0,1,0,0,0,0
352,330290.75,1108.0,0.0,0.0,330290.75,0,1,0,0,0,0
42,1935.63,878888.27,876952.64,0.0,0.0,0,0,0,1,0,0
272,166972.46,166972.46,0.0,0.0,0.0,0,0,0,0,1,1
308,112634.1,578.0,113212.1,255422.67,142788.57,0,0,0,0,0,0
36,35276.46,0.0,0.0,0.0,0.0,0,0,0,1,0,0
225,10276.87,10276.87,0.0,950042.35,960319.22,0,1,0,0,0,1
94,132076.21,1249.0,133325.21,59045.31,0.0,0,0,0,0,0,0
304,118557.45,0.0,0.0,193513.96,312071.41,0,1,0,0,0,0
410,124202.04,124202.04,0.0,4212193.08,4336395.13,0,1,0,0,0,1
674,171651.7,171651.7,0.0,0.0,0.0,0,0,0,0,1,1
595,335094.53,335094.53,0.0,0.0,0.0,0,0,0,0,1,1
256,34688.19,633874.93,668563.12,61484.7,26796.51,0,0,0,0,0,0
97,31329.62,31329.62,0.0,99659.09,130988.71,0,1,0,0,0,1
722,59263.88,59263.88,0.0,1597464.29,1656728.17,0,1,0,0,0,1
201,315551.95,0.0,0.0,478121.74,793673.69,0,1,0,0,0,0
326,78660.65,0.0,0.0,206044.92,284705.57,0,1,0,0,0,0
277,17784.51,21019.0,3234.49,0.0,0.0,0,0,0,1,0,0
25,27301.2,11060.0,0.0,0.0,0.0,0,0,0,1,0,0
739,156691.56,156691.56,0.0,842252.15,998943.71,0,1,0,0,0,1
160,548161.93,548161.93,0.0,0.0,0.0,0,0,0,0,1,1
676,171572.06,171572.06,0.0,478287.66,649859.72,0,1,0,0,0,1
502,669536.75,669536.75,0.0,0.0,0.0,0,0,0,0,1,1
379,1596.36,203669.0,202072.64,0.0,0.0,0,0,0,1,0,0
162,30816.38,10684.0,41500.38,0.0,25581.0,0,0,0,0,0,0
323,76064.53,349.0,0.0,558354.74,634419.27,0,1,0,0,0,0
302,254875.63,30258.0,285133.63,4838435.82,4583560.19,0,0,0,0,0,0
336,170038.31,170038.31,0.0,0.0,0.0,0,0,0,0,1,1
16,121626.82,121626.82,0.0,653744.34,775371.16,0,1,0,0,0,1
41,9743.13,65016.0,55272.87,926480.38,936223.51,0,1,0,0,0,0
